レースコード,1=2=3,1=2=4,1=2=5,1=2=6,1=3=4,1=3=5,1=3=6,1=4=5,1=4=6,1=5=6,2=3=4,2=3=5,2=3=6,2=4=5,2=4=6,2=5=6,3=4=5,3=4=6,3=5=6,4=5=6
20240621SME09,11.0,25.8,6.8,29.0,11.3,3.0,16.6,8.2,34.5,5.9,73.3,34.0,93.7,61.0,139.1,51.1,24.0,83.8,21.3,35.5
20240621SME10,2.1,6.6,32.1,42.3,5.4,19.1,34.7,28.6,48.5,131.8,7.4,25.6,41.1,43.4,47.5,198.9,24.5,36.9,136.4,85.0
20240621SME11,10.2,2.1,17.9,31.8,5.7,26.4,44.1,8.4,12.4,54.8,28.9,110.2,153.5,19.4,25.8,111.0,41.1,62.7,178.2,21.8
20240621SME12,3.0,9.4,32.9,7.2,8.3,33.3,6.1,62.3,16.5,58.9,15.8,49.0,12.7,82.6,20.1,96.1,91.5,22.1,79.9,53.0
20240621MYJ01,2.4,6.3,6.0,37.9,8.1,8.3,32.3,9.8,20.8,38.4,46.0,49.8,189.9,43.4,151.9,144.7,52.4,151.9,121.5,57.3
20240621MYJ02,4.0,3.9,39.8,15.3,3.5,31.6,17.5,22.4,11.0,55.1,13.9,79.7,82.7,79.7,29.4,195.6,44.8,37.7,179.3,63.3
20240621MYJ03,4.6,11.0,82.5,9.7,5.1,65.3,3.7,89.6,9.6,142.6,24.9,116.2,10.3,104.6,28.5,112.0,72.9,11.2,149.4,98.0
20240621MYJ04,5.5,25.5,51.7,6.3,13.5,18.7,4.7,92.1,22.6,28.7,19.6,27.2,5.8,52.9,25.0,39.7,28.2,13.5,22.1,59.8
20240621MYJ05,3.0,3.5,11.1,36.4,3.7,9.7,33.5,17.0,49.0,51.7,33.2,91.1,159.4,106.2,136.6,147.1,72.1,147.1,112.5,127.5
20240621MYJ06,3.9,13.0,33.0,56.8,2.5,11.3,25.2,23.0,53.5,79.1,6.6,41.3,70.0,75.8,95.8,165.4,12.9,24.9,72.8,113.7
20240621MYJ07,5.6,2.8,9.6,76.5,7.8,15.6,197.6,10.4,124.8,131.7,10.7,24.9,197.6,6.2,79.0,131.7,26.9,237.2,296.5,79.0
20240621MYJ08,12.3,23.4,18.9,28.3,16.1,8.5,18.0,27.1,34.8,19.5,19.2,12.3,19.8,22.8,33.0,15.6,9.6,15.7,4.7,13.5
20240621MYJ09,10.0,3.6,16.7,45.6,6.9,15.3,74.1,2.8,22.3,65.8,40.1,69.7,296.4,13.0,69.7,197.6,25.5,139.5,197.6,17.8
20240621MYJ10,5.7,4.2,8.5,21.4,5.2,8.5,29.6,7.8,18.2,20.4,40.9,46.7,52.2,32.1,88.8,106.5,35.5,111.0,121.1,38.0
20240621MYJ11,10.6,6.9,25.9,29.6,2.4,22.2,30.9,6.7,8.1,70.9,27.4,134.7,107.7,41.4,50.8,134.7,21.0,30.6,76.9,20.4
20240621MYJ12,2.7,9.3,13.5,18.2,5.6,3.3,14.8,16.5,26.3,59.2,85.9,95.1,126.8,140.2,115.8,222.0,102.4,148.0,190.3,111.0
20240621TKY01,3.4,3.5,14.9,55.4,3.0,8.1,100.1,8.2,108.0,171.0,44.6,65.1,273.7,93.3,205.2,456.1,50.0,315.8,513.1,373.2
20240621TKY02,6.3,9.9,4.0,28.4,10.2,4.3,38.4,7.3,40.5,26.0,47.1,22.5,113.6,17.6,66.1,48.8,28.7,82.9,93.3,53.3
20240621TKY03,5.0,21.3,4.9,7.8,24.3,6.6,11.3,24.1,39.4,7.9,60.8,18.9,34.0,69.0,88.6,16.1,53.1,65.2,20.4,52.0
20240621TKY04,2.1,4.1,15.6,7.5,4.8,42.5,18.1,66.5,34.4,118.4,30.9,88.2,75.8,231.2,121.3,186.7,121.3,110.3,220.7,173.4
20240621TKY05,3.1,23.0,3.5,83.6,12.4,3.2,58.4,23.0,91.2,50.6,66.9,10.9,231.6,51.9,317.0,107.5,27.8,250.9,73.4,207.6
20240621TKY06,3.2,17.9,12.1,18.0,14.9,5.8,8.2,54.5,56.0,28.0,26.4,10.8,14.0,69.7,42.1,33.2,39.4,54.5,13.8,78.8
20240621TKY07,5.4,20.7,3.0,59.5,22.1,5.6,112.2,28.4,151.0,68.9,26.7,3.9,58.6,22.4,130.9,27.8,27.6,140.3,62.3,119.0
20240621TKY08,1.8,6.6,74.4,6.8,10.3,108.7,10.0,265.0,24.2,146.2,15.8,55.0,11.0,184.4,35.3,282.7,353.4,53.0,385.5,302.9
20240621TKY09,13.4,1.8,22.7,51.6,7.4,42.4,72.7,5.3,16.3,88.9,24.7,62.3,177.8,19.0,28.4,154.9,47.5,98.0,228.6,35.5
20240621TKY10,3.0,39.6,22.1,5.5,28.3,9.9,4.0,101.4,43.3,19.3,70.5,30.8,8.5,173.3,74.2,48.9,160.0,61.1,20.5,148.5
20240621TKY11,2.6,6.5,8.9,112.5,5.7,10.0,126.6,21.2,151.9,168.8,8.7,8.7,126.6,26.4,151.9,337.6,22.5,233.7,759.7,253.2
20240621TKY12,2.7,8.7,14.8,17.3,5.3,5.6,10.4,14.5,18.7,30.9,59.0,44.4,92.9,82.2,114.0,116.7,82.2,139.3,116.7,82.2
20240621SMS01,9.8,10.3,2.5,17.9,19.0,9.1,47.4,6.5,39.9,10.8,117.0,19.7,109.7,24.0,146.3,24.3,62.7,250.8,32.5,33.1
20240621SMS02,2.3,8.0,5.9,22.9,13.5,9.4,22.9,28.7,57.4,30.1,34.1,13.8,30.1,30.1,79.0,32.4,57.4,180.6,50.5,97.2
20240621SMS03,8.8,41.4,47.6,9.7,9.6,15.0,2.4,65.6,11.7,14.7,57.7,119.0,11.7,238.1,70.5,86.5,65.6,10.7,15.0,82.8
20240621SMS04,4.7,10.6,81.1,18.2,5.8,60.8,13.6,40.5,15.9,87.6,4.3,95.2,9.7,109.5,17.9,156.4,66.3,6.4,84.2,95.2
20240621SMS05,10.9,22.4,8.1,1.3,72.9,75.2,28.0,94.7,46.9,13.3,94.7,118.4,42.6,110.1,47.8,16.0,197.4,143.5,98.7,92.9
20240621SMS06,4.0,13.7,9.3,32.4,41.7,34.4,158.4,79.2,172.2,188.6,5.4,2.9,20.3,8.2,42.6,43.5,40.0,123.8,96.6,74.7
20240621SMS07,2.8,3.2,21.8,25.8,7.0,38.3,35.4,44.6,49.9,122.4,5.5,32.4,43.6,31.6,41.2,111.6,59.3,79.1,158.2,146.0
20240621SMS08,3.9,2.1,20.7,34.0,4.0,25.8,64.3,11.0,16.8,152.4,38.8,111.2,196.0,79.1,102.9,343.0,171.5,294.0,457.4,216.6
20240621SMS09,6.9,23.0,2.0,42.8,34.3,3.9,58.6,11.4,118.3,10.5,168.1,24.8,236.6,62.6,319.4,38.4,96.7,319.4,67.2,96.7
20240621SMS10,5.5,22.5,32.1,33.8,3.3,3.3,4.1,21.3,21.3,29.5,110.8,112.5,123.4,153.0,156.1,246.8,83.1,107.7,78.8,159.4
20240621SMS11,3.7,23.2,5.5,9.9,16.2,3.7,8.5,22.7,36.9,10.4,86.7,47.9,72.8,118.7,133.2,92.5,67.4,133.2,39.3,101.1
20240621SMS12,4.6,2.8,6.0,22.9,7.2,12.3,33.6,6.6,18.7,34.6,115.9,126.8,192.0,56.4,108.4,240.1,115.9,231.8,249.0,97.4
20240621ASY01,3.1,11.6,49.6,2.8,20.6,44.5,4.0,89.1,19.0,42.6,40.4,126.7,25.2,133.7,37.3,130.1,240.7,45.4,100.3,178.3
20240621ASY02,6.3,3.7,27.5,32.5,2.5,24.1,30.1,6.6,9.9,59.0,40.3,162.9,135.7,81.4,71.4,214.3,88.5,116.3,313.3,90.5
20240621ASY03,2.7,20.4,10.6,27.4,5.7,3.6,15.1,26.5,85.4,52.1,41.2,18.4,36.4,54.6,86.9,54.6,48.9,126.9,65.2,161.9
20240621ASY04,6.1,2.9,3.8,55.8,7.5,10.0,186.9,5.7,47.2,39.0,55.8,61.4,614.2,34.3,238.8,204.7,58.9,286.6,537.4,429.9
20240621ASY05,12.4,23.4,24.5,12.7,10.1,6.5,2.8,14.8,8.7,4.5,175.5,127.6,165.1,351.0,224.6,244.1,216.0,93.6,37.9,66.0
20240621ASY06,10.5,17.9,20.1,6.3,27.5,35.5,14.6,30.7,13.0,18.2,24.7,18.6,6.7,29.3,8.1,8.4,55.7,20.4,19.9,21.9
20240621ASY07,4.4,9.7,4.1,51.2,8.0,3.6,66.6,8.3,97.9,32.3,33.6,20.5,222.0,48.9,128.0,123.3,30.0,195.8,114.8,100.9
20240621ASY08,6.0,18.5,38.2,12.6,5.9,18.5,3.4,71.5,15.5,43.9,27.9,46.5,11.8,99.0,30.6,60.3,40.2,9.1,23.5,60.3
20240621ASY09,4.2,8.8,8.9,19.6,6.0,5.6,6.8,12.8,19.8,17.0,63.9,45.0,56.0,94.0,122.9,84.1,65.2,74.3,43.7,68.0
20240621ASY10,4.9,8.3,3.8,8.8,33.0,16.6,35.3,24.8,43.7,21.1,21.8,10.6,23.0,18.4,28.3,12.2,80.6,103.2,56.1,50.6
20240621ASY11,5.4,5.0,31.0,31.9,2.4,21.0,18.3,10.6,10.2,63.8,28.8,119.2,155.4,48.9,59.6,119.2,57.6,40.6,170.2,37.6
20240621ASY12,3.7,5.4,11.1,20.2,4.3,10.6,20.5,14.9,23.3,39.8,18.4,38.4,58.1,41.7,49.2,109.3,30.8,46.7,113.8,45.5
20240621FKO01,2.2,4.1,20.3,45.1,3.3,10.5,56.1,15.6,49.0,76.8,39.0,144.0,460.8,144.0,288.0,460.8,128.0,329.1,460.8,230.4
20240621FKO02,3.3,4.7,17.7,35.5,3.2,8.1,27.6,20.3,35.5,77.7,18.5,25.9,124.3,73.1,95.6,414.5,30.3,138.1,207.2,103.6
20240621FKO03,2.1,30.3,29.6,95.7,6.5,5.2,29.6,56.5,415.0,415.0,10.3,6.9,88.9,51.8,155.6,622.5,11.9,113.1,47.8,249.0
20240621FKO04,3.7,3.6,25.6,4.3,16.0,64.2,18.7,61.6,17.9,73.3,16.7,81.1,15.5,59.2,10.0,57.0,118.5,73.3,171.2,85.6
20240621FKO05,5.7,2.9,32.8,76.7,5.1,34.7,102.2,9.1,21.6,122.7,8.7,80.0,115.0,18.4,25.2,204.5,13.6,24.5,131.5,40.9
20240621FKO06,11.1,43.0,2.0,18.4,75.7,7.2,61.0,36.6,122.0,4.4,104.5,19.9,57.7,66.5,95.4,13.3,115.5,244.0,22.6,56.3
20240621FKO07,5.1,5.0,10.3,28.0,33.8,69.4,188.5,38.8,146.6,188.5,6.8,11.3,41.2,3.6,9.8,20.0,110.0,264.0,330.0,38.8
20240621FKO08,2.9,2.1,18.0,9.4,7.5,39.1,27.4,24.0,23.6,114.2,41.5,97.9,91.4,105.4,124.6,342.7,85.6,228.5,274.2,228.5
20240621FKO09,2.1,6.5,60.0,8.9,5.1,58.3,6.9,226.9,12.4,88.7,25.2,145.8,35.2,204.2,60.0,145.8,107.4,51.0,408.4,340.3
20240621FKO10,3.9,3.3,5.0,9.7,11.4,18.9,22.4,15.5,24.0,39.2,39.2,68.7,91.6,28.6,40.7,61.0,143.4,86.8,253.7,56.8
20240621FKO11,4.6,14.0,2.4,20.2,14.9,4.6,24.4,17.5,42.6,23.8,67.6,26.1,87.9,67.6,104.6,68.6,89.7,162.8,107.2,109.8
20240621FKO12,3.7,5.2,4.4,22.9,6.0,8.2,43.7,9.0,28.3,42.9,52.6,38.2,128.8,47.0,128.8,148.3,53.2,153.0,195.8,92.3
20240621OMR01,4.8,3.5,12.4,18.8,7.1,15.1,29.3,10.1,12.7,40.1,31.7,52.4,93.6,24.7,23.6,74.1,27.3,42.7,106.2,23.9
20240621OMR02,3.1,5.0,11.3,6.6,7.1,12.4,10.5,39.4,19.6,57.2,40.2,41.6,36.2,73.3,54.7,85.2,99.0,39.4,118.2,141.0
20240621OMR03,5.9,2.4,22.1,72.6,3.3,25.6,115.0,8.3,24.3,70.4,15.7,96.3,224.7,29.4,64.6,214.5,43.6,104.8,337.0,85.8
20240621OMR04,3.9,21.3,12.3,79.0,18.1,9.7,100.4,51.8,155.5,96.4,5.9,2.4,46.3,23.5,133.9,76.5,20.9,141.8,91.0,102.6
20240621OMR05,8.5,29.1,18.0,46.5,10.1,1.6,15.9,18.5,44.8,14.7,105.9,55.7,111.4,113.4,323.2,92.3,32.1,76.9,20.3,33.1
20240621OMR06,9.1,1.7,17.2,6.9,28.5,52.9,84.3,20.2,10.7,56.8,42.6,85.3,71.7,23.2,10.6,68.5,182.8,160.0,320.0,46.5
20240621OMR07,9.0,25.2,23.2,106.5,5.1,2.1,50.7,14.3,113.6,48.9,40.7,16.6,116.7,68.2,258.3,213.1,6.1,61.7,28.2,84.4
20240621OMR08,7.0,3.4,29.4,41.8,2.5,30.6,51.9,6.7,11.5,96.7,35.5,115.3,118.5,44.0,47.8,205.2,45.7,69.5,247.5,45.7
20240621OMR09,2.3,5.5,18.6,15.9,8.4,23.6,20.7,71.6,56.0,101.7,7.7,19.9,17.9,69.0,42.1,76.3,60.4,37.7,57.4,112.6
20240621OMR10,6.9,13.1,35.5,27.5,2.3,11.8,4.8,21.0,9.8,46.9,64.8,114.8,89.5,105.6,74.9,270.8,55.0,17.5,91.8,77.1
20240621OMR11,2.2,3.2,11.3,8.7,13.2,29.4,25.8,28.1,22.3,46.8,45.3,68.3,68.3,58.9,42.5,73.7,131.4,128.1,123.4,112.6
20240621OMR12,6.2,15.6,16.0,14.3,5.3,4.1,5.3,14.0,12.2,9.8,131.1,104.4,97.5,171.0,153.2,168.5,80.8,111.3,52.4,63.1
20240622TDA01,4.9,6.8,59.3,4.9,8.1,51.3,5.8,63.0,6.1,86.5,23.6,89.0,17.5,159.3,18.3,189.2,91.7,17.7,159.3,65.8
20240622TDA02,18.1,7.8,51.1,42.1,4.6,24.3,21.3,9.9,5.5,60.6,16.5,96.7,56.8,25.7,15.7,127.8,15.1,8.3,58.6,9.1
20240622TDA03,13.4,55.7,62.1,22.5,27.8,10.7,5.7,76.5,62.1,21.3,26.4,14.7,6.9,60.3,71.0,27.5,15.4,9.3,3.4,36.6
20240622TDA04,39.7,16.7,48.7,93.0,10.6,21.0,63.9,2.5,8.7,23.1,37.8,95.1,170.5,18.1,45.9,170.5,8.9,26.4,62.0,4.5
20240622TDA05,欠場,欠場,欠場,欠場,3.4,16.5,20.3,2.8,3.4,19.8,欠場,欠場,欠場,欠場,欠場,欠場,17.2,15.6,38.0,10.1
20240622TDA06,15.2,29.9,13.7,109.2,14.9,4.5,55.7,9.6,44.2,45.3,19.8,7.2,102.9,9.5,81.1,73.3,3.9,39.6,19.9,25.2
20240622TDA07,3.3,4.5,15.8,138.3,3.4,10.7,93.2,16.1,119.1,158.8,8.7,25.9,178.6,39.3,107.2,194.9,18.9,99.7,142.9,76.5
20240622TDA08,18.0,2.8,39.5,53.0,6.0,45.5,66.1,7.4,10.3,75.4,11.9,76.6,130.4,15.2,13.9,109.7,17.3,19.7,77.8,14.9
20240622TDA09,3.3,4.4,3.8,9.8,14.3,20.8,31.1,23.8,28.1,27.1,38.1,34.2,73.6,40.3,39.3,40.6,76.3,120.3,149.0,64.5
20240622TDA10,9.4,3.7,36.3,15.8,3.5,32.6,22.0,10.3,4.3,64.4,23.9,128.8,150.2,72.7,46.0,118.6,45.0,47.9,128.8,43.3
20240622TDA11,10.9,18.0,14.1,48.9,5.3,3.3,29.2,4.9,25.3,19.2,32.3,24.0,59.1,51.5,63.8,85.0,13.4,43.2,43.6,41.4
20240622TDA12,3.1,5.9,11.3,9.2,6.8,7.4,10.7,16.3,18.8,29.0,79.2,63.5,76.5,89.7,76.5,127.0,83.1,83.1,72.4,86.3
20240622HWJ01,6.1,9.8,2.8,22.3,19.9,10.6,38.6,22.6,55.6,35.6,22.9,7.9,56.4,11.5,36.9,19.0,56.4,96.7,82.9,76.6
20240622HWJ02,4.2,3.2,18.8,17.6,8.4,22.4,18.0,23.4,14.0,72.5,10.7,38.3,45.6,25.5,14.6,92.3,45.1,40.6,119.4,54.8
20240622HWJ03,8.5,9.8,108.7,9.9,8.7,47.6,3.5,69.6,12.0,84.9,18.2,79.9,6.5,108.7,19.4,79.9,84.9,6.9,56.6,90.6
20240622HWJ04,13.4,3.0,9.9,39.9,11.0,22.4,52.8,4.2,22.4,41.9,21.8,47.0,79.9,8.0,28.1,83.8,31.8,67.4,92.9,26.4
20240622HWJ05,3.2,10.2,2.8,70.5,37.2,12.4,157.8,18.6,207.1,127.5,20.2,5.4,78.9,14.6,114.3,92.0,44.2,106.9,157.8,78.9
20240622HWJ06,8.0,17.3,9.7,59.5,10.9,2.5,87.5,12.1,115.9,87.5,28.0,7.9,129.9,13.6,102.1,115.9,8.5,58.7,42.8,54.9
20240622HWJ07,2.5,16.0,34.6,17.0,9.2,16.9,10.6,80.7,39.0,87.9,8.8,12.4,8.3,83.4,42.0,79.4,35.1,21.7,31.5,63.1
20240622HWJ08,15.1,2.2,19.2,62.2,7.5,33.6,111.2,6.1,13.9,51.7,15.1,41.2,126.6,12.1,26.6,102.0,22.9,59.2,136.0,24.4
20240622HWJ09,13.4,3.9,26.7,15.3,6.8,34.3,20.9,8.5,4.0,38.9,27.1,56.3,63.9,30.9,17.3,121.7,53.1,21.0,114.3,19.6
20240622HWJ10,3.5,4.1,15.1,9.3,11.6,20.0,17.9,22.8,14.4,48.2,15.1,37.5,26.2,32.7,24.1,47.5,42.2,32.0,67.5,49.8
20240622HWJ11,8.3,11.4,13.4,6.1,13.7,9.6,5.1,15.3,11.8,7.5,32.6,32.8,40.2,46.5,33.6,53.2,50.8,54.5,39.2,62.9
20240622HWJ12,5.8,4.9,9.3,9.8,6.3,12.3,16.5,9.3,10.4,22.6,39.8,43.4,75.3,41.1,45.6,52.1,44.3,71.0,91.9,32.4
20240622TMG01,5.6,11.8,57.0,31.6,2.5,26.5,7.2,37.2,15.3,85.6,13.9,61.7,30.3,87.6,45.3,171.2,28.5,7.5,63.8,75.3
20240622TMG02,6.2,5.2,14.1,28.9,19.4,34.8,69.7,32.9,46.8,96.1,5.2,10.0,22.6,6.8,9.9,34.8,20.4,46.8,88.9,32.0
20240622TMG03,3.4,5.0,25.6,45.2,3.9,24.7,35.5,26.6,37.9,86.1,5.3,39.6,25.1,41.1,39.3,166.0,32.7,42.2,114.9,73.4
20240622TMG04,1.9,14.7,28.1,31.1,8.8,17.3,14.1,79.7,84.3,99.6,7.6,14.4,10.4,81.2,79.7,175.4,33.7,34.8,49.8,182.7
20240622TMG05,3.9,2.0,9.9,35.2,12.4,30.1,81.5,19.0,55.0,157.2,11.1,40.0,84.6,18.1,33.6,107.3,64.7,118.9,129.4,77.2
20240622TMG06,6.8,14.4,30.7,77.7,3.7,6.7,42.7,17.6,92.9,103.0,7.6,14.7,67.7,40.5,94.8,175.5,4.5,26.6,30.9,69.7
20240622TMG07,6.4,1.9,29.6,6.0,11.5,73.5,34.3,34.9,8.6,121.1,19.8,205.9,85.8,71.0,12.8,147.1,274.6,111.3,316.9,117.7
20240622TMG08,8.0,12.6,59.8,79.1,2.2,20.2,21.1,35.0,37.6,95.2,5.7,44.0,44.8,79.1,39.2,212.1,9.5,9.6,93.3,97.2
20240622TMG09,9.3,4.4,3.3,41.0,16.9,10.0,91.8,5.7,65.3,40.5,25.7,16.4,142.8,9.6,98.8,52.8,35.7,175.2,124.3,74.1
20240622TMG10,5.7,5.1,21.4,43.9,2.5,14.6,28.4,7.8,19.5,62.9,23.3,72.6,149.1,34.3,75.5,128.8,24.0,50.1,113.3,48.0
20240622TMG11,4.9,4.5,21.7,21.8,2.7,15.2,14.7,12.3,11.5,64.9,37.8,90.7,128.3,89.2,112.0,210.5,69.2,31.7,210.5,63.4
20240622TMG12,6.3,2.9,22.1,7.3,6.2,26.9,12.8,18.6,5.4,33.8,52.6,168.4,112.3,99.0,36.4,187.1,137.5,93.5,153.1,81.1
20240622GMG01,5.5,4.0,9.5,76.6,3.3,7.2,61.7,6.2,48.3,43.5,28.1,79.3,222.3,41.9,185.2,185.2,57.0,202.0,117.0,111.1
20240622GMG02,11.2,44.6,2.6,15.8,64.6,8.0,38.1,73.6,109.2,6.8,83.3,6.4,41.1,41.1,105.6,6.8,102.2,150.8,19.6,72.0
20240622GMG03,14.0,2.2,27.2,18.1,9.9,53.3,39.6,10.1,6.9,86.7,16.8,77.1,71.1,17.0,11.0,89.5,64.5,42.7,173.5,28.6
20240622GMG04,16.5,3.6,13.7,25.2,12.7,41.6,60.1,8.7,26.9,64.1,8.9,35.5,47.7,4.9,9.3,30.8,33.1,79.8,118.5,21.3
20240622GMG05,9.8,5.5,35.9,2.8,23.4,108.4,13.0,112.1,7.0,65.0,19.5,175.8,12.6,154.9,5.6,84.5,295.7,29.7,203.3,98.5
20240622GMG06,9.7,5.7,35.4,8.6,7.7,24.3,10.7,9.6,3.5,14.6,58.8,167.5,82.1,87.1,23.6,111.6,98.9,36.9,140.4,17.8
20240622GMG07,9.3,17.4,55.7,54.7,1.8,9.5,6.1,24.2,17.4,51.3,31.5,92.0,92.0,181.1,161.0,187.0,27.2,15.2,46.7,68.2
20240622GMG08,6.8,30.0,82.7,24.4,4.5,27.1,1.7,90.7,15.1,75.9,53.9,124.0,24.3,310.1,93.0,372.2,103.3,11.5,116.3,218.9
20240622GMG09,7.5,5.2,2.6,9.3,20.7,9.6,30.5,9.2,30.3,11.3,127.6,72.1,184.3,59.2,110.6,56.5,110.6,237.0,134.5,72.1
20240622GMG10,7.4,22.2,15.8,25.2,6.2,3.3,5.6,14.2,20.0,10.8,97.2,47.9,115.9,165.2,112.0,137.7,30.4,37.9,19.3,35.1
20240622GMG11,8.0,17.1,21.8,38.6,2.6,4.8,9.2,9.3,17.3,28.2,54.8,74.2,89.0,106.6,118.2,137.6,27.1,33.4,46.4,40.6
20240622GMG12,2.5,6.6,12.5,9.0,7.0,11.2,9.2,22.2,17.7,32.0,61.0,92.6,35.9,98.5,66.2,80.9,85.4,71.8,126.0,88.3
20240622TSU01,2.0,5.3,9.5,23.3,5.8,10.4,30.3,22.0,45.5,80.0,30.3,52.8,82.5,75.4,110.0,220.1,77.6,120.0,188.6,203.1
20240622TSU02,6.9,9.2,40.6,63.8,3.1,22.5,42.9,11.9,20.1,103.9,6.5,24.4,78.3,16.6,41.3,203.1,9.1,25.2,106.3,16.9
20240622TSU03,4.6,17.6,29.5,4.4,14.9,30.6,5.0,56.8,15.5,29.0,29.9,70.3,6.8,124.7,19.4,54.4,75.8,15.1,46.0,48.9
20240622TSU04,13.1,4.7,27.2,7.1,15.2,65.6,22.7,35.7,3.8,47.1,26.3,89.0,33.9,42.1,5.2,49.4,93.1,19.3,138.1,18.8
20240622TSU05,3.4,3.3,7.4,11.9,8.1,17.3,30.1,12.1,13.0,40.9,39.6,70.4,76.8,61.8,84.5,70.4,70.4,110.2,195.1,87.4
20240622TSU06,17.2,4.8,44.3,13.9,7.9,27.9,11.0,13.9,2.4,19.9,69.1,127.5,107.4,99.5,30.0,113.3,83.2,25.6,94.9,20.2
20240622TSU07,14.1,4.0,23.4,19.0,4.4,20.9,23.4,4.8,4.5,31.4,49.4,110.7,101.1,77.5,51.6,155.0,96.9,77.5,110.7,23.7
20240622TSU08,4.9,4.9,4.2,37.7,9.7,8.1,59.7,5.4,26.0,19.8,61.7,54.4,132.2,31.1,82.2,78.7,56.9,148.1,148.1,43.5
20240622TSU09,5.9,6.0,13.7,6.3,9.7,15.6,7.5,13.0,7.7,16.2,41.6,54.3,40.8,62.1,40.8,56.4,64.0,39.7,70.3,43.3
20240622TSU10,2.8,4.5,4.6,23.4,7.5,9.0,29.1,13.8,23.8,43.3,56.2,52.6,222.6,111.3,148.4,168.8,104.2,272.0,168.8,139.9
20240622TSU11,2.9,4.2,13.6,31.6,3.3,10.8,26.4,17.0,36.8,64.1,21.4,76.8,146.4,101.8,156.1,173.5,67.9,130.1,156.1,146.4
20240622TSU12,2.4,3.8,5.1,13.7,10.6,10.2,26.7,30.3,50.6,49.2,57.7,57.7,105.2,124.8,92.5,130.9,141.2,178.9,157.8,119.2
20240622SME01,2.7,21.0,16.6,17.4,10.4,4.6,6.0,42.6,47.7,29.7,27.7,19.5,24.2,104.6,86.5,65.5,44.1,63.6,26.9,62.9
20240622SME02,2.0,17.4,5.7,34.8,40.0,13.2,85.4,77.2,201.4,33.7,16.6,4.1,29.3,51.2,79.4,60.6,85.4,225.6,112.8,141.0
20240622SME03,2.7,5.6,38.5,13.4,5.3,28.1,8.8,33.8,18.6,94.0,12.2,59.3,24.2,85.1,29.6,160.8,72.3,37.3,46.4,99.1
20240622SME04,2.7,6.2,88.1,27.1,3.2,40.5,10.4,93.4,25.8,140.1,7.9,92.0,35.4,154.2,47.8,268.2,70.0,23.3,46.3,171.3
20240622SME05,2.5,13.4,13.3,4.9,18.0,8.9,4.9,60.7,38.2,17.3,84.7,56.1,39.3,226.0,113.0,72.0,142.7,111.4,46.5,162.7
20240622SME06,4.8,6.0,57.8,81.5,1.6,18.4,36.1,25.6,48.9,144.5,13.4,80.1,130.7,99.3,130.7,132.5,26.2,53.6,149.0,153.8
20240622SME07,8.4,12.8,14.1,41.4,36.8,27.6,53.9,50.1,92.0,90.6,3.9,3.4,17.0,6.8,32.6,19.3,25.6,79.9,48.9,70.3
20240622SME08,3.9,5.3,33.2,9.4,3.7,24.6,8.5,31.4,7.9,43.7,36.2,115.1,62.7,106.8,56.9,169.8,62.7,33.1,93.3,85.6
20240622SME09,4.3,3.4,8.3,23.6,4.5,11.9,27.0,7.7,22.0,30.6,41.5,84.3,140.5,65.1,158.1,142.8,64.6,132.1,201.2,128.3
20240622SME10,2.5,12.0,3.3,35.4,13.1,4.8,41.6,16.9,67.2,35.3,67.7,25.3,107.2,75.1,187.1,109.7,75.7,161.8,107.2,238.6
20240622SME11,2.1,18.4,7.3,26.3,9.6,4.2,16.9,28.5,65.8,43.3,45.3,25.4,96.8,113.1,166.0,39.0,47.3,104.7,39.3,125.3
20240622SME12,3.6,10.4,40.9,50.5,1.6,14.1,27.4,33.2,62.5,94.7,18.9,90.6,125.1,129.8,118.1,70.1,40.2,67.8,156.9,64.5
20240622NRT01,5.4,2.5,8.6,29.1,6.9,14.9,25.3,5.5,15.7,30.0,57.9,136.5,249.0,68.2,78.3,282.2,114.4,201.5,423.3,117.5
20240622NRT02,6.6,1.9,9.6,51.9,13.1,42.1,122.7,12.9,47.3,125.4,11.3,43.3,206.1,8.8,39.5,84.8,37.7,120.2,192.3,47.6
20240622NRT03,3.3,19.4,30.1,18.4,2.9,9.8,4.7,25.0,15.6,34.0,106.4,130.9,92.0,200.2,126.1,170.2,77.3,36.2,94.5,79.1
20240622NRT04,2.3,10.9,63.7,2.9,23.0,73.2,9.9,204.5,19.5,114.1,26.8,144.3,10.4,233.7,23.9,52.7,169.2,45.4,306.7,223.0
20240622NRT05,3.3,3.0,8.2,47.2,8.8,23.7,71.8,12.0,60.2,67.9,11.1,23.5,84.9,17.4,81.2,143.7,33.0,133.4,149.4,69.1
20240622NRT06,9.4,21.9,6.6,119.1,9.9,2.3,146.9,10.9,293.8,122.4,24.7,8.8,231.9,23.4,293.8,220.3,6.5,220.3,146.9,146.9
20240622NRT07,13.7,10.3,2.7,21.3,33.7,11.4,56.9,6.1,44.6,10.4,58.0,20.0,170.8,11.6,69.1,20.0,33.7,111.7,53.7,17.6
20240622NRT08,3.7,2.8,6.5,19.1,19.9,43.8,45.9,26.6,43.1,79.0,9.6,17.6,63.2,13.3,30.2,51.7,59.3,135.5,118.6,94.9
20240622NRT09,12.0,3.7,14.8,32.4,8.4,26.9,69.9,7.7,18.8,44.7,12.7,34.9,82.8,7.1,15.7,45.6,15.7,39.2,74.6,16.5
