レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240814TDA09,14,8,0,2.0,1.0,37.0,1,0,0.4563480550154893,0.384929746699282,-0.6441628525932578,1.0395517724792689,-0.2553996221339347
20240814TDA10,14,9,7,0.0,0.0,37.0,0,0,0.6070669211699585,0.2775013756913416,-0.6410957582387032,1.211583817569485,0.2810001899654846
20240814TDA11,14,10,7,0.0,0.0,37.0,0,1,0.8990889371412673,1.5902181438955592,0.332153220478271,-0.8373029819174893,0.3380230728903141
20240814KRY01,15,0,6,2.0,1.0,47.0,1,0,1.788123537988735,1.31956981014834,-1.4931923419146138,-0.7076970892523284,1.1127874370920072
20240814KRY02,15,1,6,2.0,1.0,47.0,1,1,1.1016751352835856,0.7950397529814988,-1.81661605308422,0.187025158963462,-0.3148151981096478
20240814KRY03,15,2,6,1.0,1.0,47.0,2,0,-0.768562934072882,-0.7600453636071842,1.7775811119076257,-1.138879031590923,-1.3546977495033212
20240814KRY04,15,3,8,2.0,1.0,47.0,1,1,0.8560690247230531,1.1818705994216652,0.3403960297945969,0.4045980177910512,1.1180339887498951
20240814KRY05,15,4,8,2.0,1.0,47.0,0,1,1.5417907687039925,1.0192639146397369,1.722945492425478,-1.2477436444437269,-1.056566671436614
20240814KRY06,15,5,8,1.0,1.0,47.0,2,1,-0.1497829102073801,-0.5789286281791847,-1.1464859758008228,0.8327539256115581,-0.7543909404658234
20240814KRY07,15,6,2,2.0,1.0,47.0,2,1,-0.6216293533414511,-0.7106276360877791,1.099004244319851,-1.3836636748309827,-0.9097816785925638
20240814KRY08,15,7,5,2.0,1.0,47.0,2,1,0.0290283894813758,-0.6112336704362374,-0.9740658978469896,0.5576563666899699,-0.1825741858350508
20240814KRY09,15,8,2,2.0,1.0,47.0,1,1,0.5066131611768118,1.3182478142420726,-1.006943203011566,-0.3430458194659047,-0.9759000729485282
20240814KRY10,15,9,8,1.0,1.0,47.0,1,1,1.2106816905966074,0.9364658036773456,-0.5695232366424989,-1.1308845760912856,0.2214037213850146
20240814KRY11,15,10,2,2.0,1.0,47.0,0,1,0.2634984925321241,0.1654355267791994,-0.3653669193593535,-0.8375863717707079,1.8073922282301425
20240814KRY12,15,11,2,2.0,1.0,47.0,0,1,0.9138092941909216,0.6788665795086076,1.1026337246652425,0.3056093611382776,-0.4941138602188315
20240815KRT01,6,0,7,0.0,0.0,42.0,2,0,0.0152635222279454,-0.061570652943847,0.367889808717354,-0.1217891996929354,0.470152448139549
20240815KRT02,6,1,8,2.0,2.0,42.0,1,0,1.4715058773669314,1.531643261277149,0.0816042994911984,-0.9144480871735184,-1.218543591689878
20240815KRT03,6,2,8,3.0,3.0,42.0,2,0,0.1868650369254872,0.1952976544273442,0.8260235511585226,-0.2091784597851682,0.0873370772629603
20240815KRT04,6,3,8,3.0,3.0,42.0,1,1,0.1431800200045661,0.4092143276268485,-1.5022048539320394,-0.9749727796986822,0.9801095823773058
20240815KRT05,6,4,8,4.0,4.0,42.0,1,0,0.1569377649337038,-0.1923222794398621,0.2895560601113388,1.5811052121606632,-0.9596548145654864
20240815KRT06,6,5,8,4.0,4.0,42.0,2,1,-0.5476264625416407,0.2159275709389893,-0.7227994476532889,0.0402424269907979,0.6018550707248503
